Date,TransactionID,BSB,AccountNumber,Description,Debit,Credit,Balance,Type,Reference,Bank,AccountType
01-08-2025 10:47,NAB6466D5FEEC1C4E47ADB9,082-900-001,44444444,APPLE NAB,498.53,0,-3645.41,DR,REF373869,NAB,Business
01-08-2025 10:56,NABD08BD2112B5B4EE0BBBD,082-900-001,44444444,WAGES CREDIT NAB,0,4562.46,917.05,CR,REF863111,NAB,Business
01-08-2025 11:46,NABDCEFCFFF60A541A89CF5,082-900-001,44444444,ZOOM NAB,429.53,0,487.52,DR,REF961516,NAB,Business
01-08-2025 12:06,NAB5354D6E0641B4B8085E2,082-900-001,44444444,CITYLINK NAB,158.94,0,328.58,DR,REF633889,NAB,Business
01-08-2025 12:28,NAB260DC65AF8CD494FA6F6,082-900-001,44444444,UBER EATS NAB,92.35,0,236.23,DR,REF489920,NAB,Business
01-08-2025 12:35,NAB80A0B20862584C6FBE76,082-900-001,44444444,SALARY PAYMENT NAB,0,773.05,1009.28,CR,REF219902,NAB,Business
01-08-2025 13:24,NABD9035399E75F4438BBD0,082-900-001,44444444,MENULOG NAB,933.55,0,75.73,DR,REF609483,NAB,Business
01-08-2025 13:59,NABA7AA9D682B0646E292D3,082-900-001,44444444,INTERNET TRANSFER NAB,339,0,-263.27,DR,REF652692,NAB,Business
01-08-2025 14:17,NABF1E427DA3BD7495F956C,082-900-001,44444444,ALDI NAB,1177.21,0,-1440.48,DR,REF500746,NAB,Business
01-08-2025 14:21,NAB1E5B74E623F643B7B58F,082-900-001,44444444,LIQUORLAND NAB,52.86,0,-1493.34,DR,REF936738,NAB,Business
01-08-2025 14:38,NABA74542C15B6F45D1BBC3,082-900-001,44444444,SPOTIFY NAB,770.55,0,-2263.89,DR,REF921908,NAB,Business
01-08-2025 14:50,NAB0D78BA8ED56B43578B62,082-900-001,44444444,KFC NAB,339.01,0,-2602.9,DR,REF916132,NAB,Business
01-08-2025 15:13,NAB875789E16A14433CA6F3,082-900-001,44444444,ALDI NAB,77.38,0,-2680.28,DR,REF130809,NAB,Business
01-08-2025 15:31,NAB8CE1BBD8FE3E4FC1A3F9,082-900-001,44444444,STARBUCKS NAB,95.15,0,-2775.43,DR,REF512817,NAB,Business
01-08-2025 16:53,NAB3C248CA558C543C3ABA0,082-900-001,44444444,HARVEY NORMAN NAB,75.47,0,-2850.9,DR,REF763517,NAB,Business
01-08-2025 16:56,INTA3D175BF8AEE4E8FA851,082-900-001,44444444,TRANSFER FROM CBA 22222222,0,995.36,-1855.54,CR,INT-43672,NAB,Business
01-08-2025 17:57,NAB17E58104D856454CBDED,082-900-001,44444444,TAFE BOOKSHOP NAB,263.16,0,-2118.7,DR,REF610170,NAB,Business
01-08-2025 18:40,NAB3E7B56CFD8724BF889F7,082-900-001,44444444,RAILWAY STATION NAB,124.06,0,-2242.76,DR,REF157901,NAB,Business
01-08-2025 18:47,NAB3286048A6AEF419C988A,082-900-001,44444444,BIGW NAB,257.75,0,-2500.51,DR,REF841826,NAB,Business
01-08-2025 18:53,NAB2CC8D6F72A204B29A913,082-900-001,44444444,AMAZON AU NAB,420.69,0,-2921.2,DR,REF233058,NAB,Business
01-08-2025 19:10,NAB56E76F9634B64498B620,082-900-001,44444444,CITYLINK NAB,373.6,0,-3294.8,DR,REF694396,NAB,Business
01-08-2025 19:11,NABE046304E48844F5196C5,082-900-001,44444444,DOMINO'S PIZZA NAB,145.32,0,-3440.12,DR,REF989726,NAB,Business
01-08-2025 19:13,NAB43445A340629470A8818,082-900-001,44444444,JB HI-FI NAB,108.6,0,-3548.72,DR,REF524217,NAB,Business
01-08-2025 19:43,NAB0D1F7998CC9F456AA5E0,082-900-001,44444444,PAY - SALARY NAB,0,3128.15,-420.57,CR,REF637642,NAB,Business
01-08-2025 20:00,NAB7D33ED77DC31452BBE81,082-900-001,44444444,AMAZON AU NAB,50.05,0,-470.62,DR,REF468917,NAB,Business
01-08-2025 20:16,NAB1679BD5EC98D44D9BF49,082-900-001,44444444,MENULOG NAB,355.86,0,-826.48,DR,REF598997,NAB,Business
01-08-2025 20:31,NAB3E26844DB6D94382ADC8,082-900-001,44444444,ALDI NAB,58.66,0,-885.14,DR,REF176193,NAB,Business
01-08-2025 20:42,NAB1E224584033B4417B4BB,082-900-001,44444444,BANK FEE NAB,55.22,0,-940.36,DR,REF848523,NAB,Business
01-08-2025 21:11,NAB8D892F8B2A7044E08B97,082-900-001,44444444,CITYLINK NAB,356.28,0,-1296.64,DR,REF108877,NAB,Business
01-08-2025 21:15,NABECDB46B3FD7B4ECDB638,082-900-001,44444444,STARBUCKS NAB,450.43,0,-1747.07,DR,REF406863,NAB,Business
01-08-2025 21:20,NABF860213F0F644C9888ED,082-900-001,44444444,7-ELEVEN NAB,39.93,0,-1787,DR,REF502149,NAB,Business
01-08-2025 21:21,NAB1DF2D52AF623418B8ED4,082-900-001,44444444,CITYLINK NAB,733.34,0,-2520.34,DR,REF542190,NAB,Business
01-08-2025 21:22,NAB342F2AA124FE4CCDADD6,082-900-001,44444444,7-ELEVEN NAB,558.31,0,-3078.65,DR,REF759034,NAB,Business
01-08-2025 21:32,NABFC72135B57DE4C1985E1,082-900-001,44444444,JB HI-FI NAB,67.38,0,-3146.03,DR,REF993629,NAB,Business
01-08-2025 23:18,NABA37BC62B1D39486B8990,082-900-001,44444444,PAYROLL CREDIT NAB,0,7766.28,4620.25,CR,REF907164,NAB,Business
02-08-2025 00:26,NAB125C988A6C1543F293B3,082-900-001,44444444,COLES NAB,447.34,0,4172.91,DR,REF311910,NAB,Business
02-08-2025 00:33,NABECC904B4D4024CE9BB05,082-900-001,44444444,APPLE NAB,411.56,0,3761.35,DR,REF569642,NAB,Business
02-08-2025 00:43,NAB5EC0290ABD8A42AC905C,082-900-001,44444444,TAFE BOOKSHOP NAB,211.45,0,3549.9,DR,REF452236,NAB,Business
02-08-2025 01:16,NAB4F6604B8F2714A9E9D68,082-900-001,44444444,BIGW NAB,76.7,0,3473.2,DR,REF706285,NAB,Business
02-08-2025 01:43,NAB076AA4F995664663B83F,082-900-001,44444444,PAYPAL *NETFLIX NAB,1216.96,0,2256.24,DR,REF729653,NAB,Business
02-08-2025 02:24,NABE9CF30DF16934EBAAB9C,082-900-001,44444444,ALDI NAB,108.35,0,2147.89,DR,REF576606,NAB,Business
02-08-2025 02:32,NABE9BC40B72A7045AC9C39,082-900-001,44444444,SALARY PAYMENT NAB,0,90.57,2238.46,CR,REF304822,NAB,Business
02-08-2025 02:35,NAB3B264397D2C84464B4C0,082-900-001,44444444,JB HI-FI NAB,21,0,2217.46,DR,REF315676,NAB,Business
02-08-2025 02:45,NABAE6FA14BDBBF40BB8D85,082-900-001,44444444,ALDI NAB,523.88,0,1693.58,DR,REF283449,NAB,Business
02-08-2025 02:48,NAB78E3328071FE40BEA776,082-900-001,44444444,PAYMENT GATEWAY NAB,1093.07,0,600.51,DR,REF173037,NAB,Business
02-08-2025 03:10,INTE87DEAB57BEA4AFE9C8D,082-900-001,44444444,TRANSFER FROM CBA 33333333,0,1666.9,2267.41,CR,INT-74689,NAB,Business
02-08-2025 03:36,NAB605E14352884405C8ECC,082-900-001,44444444,BWS NAB,319.71,0,1947.7,DR,REF917607,NAB,Business
02-08-2025 04:02,NABD5963B659FEF4881AE44,082-900-001,44444444,MCDONALDS NAB,525.51,0,1422.19,DR,REF464741,NAB,Business
02-08-2025 04:03,NABBAA819054B554C4D9386,082-900-001,44444444,AMAZON AU NAB,26.45,0,1395.74,DR,REF576099,NAB,Business
02-08-2025 04:23,NABE9789915DC6D49A3B1DB,082-900-001,44444444,STARBUCKS NAB,600.09,0,795.65,DR,REF961353,NAB,Business
02-08-2025 05:09,NAB10DF4D8BFA35492BBCEF,082-900-001,44444444,PAYROLL CREDIT NAB,0,4670.13,5465.78,CR,REF138573,NAB,Business
02-08-2025 05:25,NABC4A1B851D8964FC58675,082-900-001,44444444,PAYMENT GATEWAY NAB,146.71,0,5319.07,DR,REF354507,NAB,Business
02-08-2025 05:26,NAB330DB82946C141C7BB8B,082-900-001,44444444,UBER EATS NAB,549.09,0,4769.98,DR,REF761957,NAB,Business
02-08-2025 05:43,NAB35917E069B9A4EDF847B,082-900-001,44444444,MCDONALDS NAB,246.86,0,4523.12,DR,REF115501,NAB,Business
02-08-2025 05:45,NAB84FAF9D828854AC78EF6,082-900-001,44444444,LIQUORLAND NAB,246.94,0,4276.18,DR,REF918389,NAB,Business
02-08-2025 05:49,NABAD614D13B6EC413DBE6C,082-900-001,44444444,MENULOG NAB,199.68,0,4076.5,DR,REF544589,NAB,Business
02-08-2025 06:33,NAB39F672BEEC224B51A9B7,082-900-001,44444444,LIQUORLAND NAB,187.24,0,3889.26,DR,REF560812,NAB,Business
02-08-2025 06:44,NAB4E6A094A2E814F049846,082-900-001,44444444,FLIXBUS NAB,78.6,0,3810.66,DR,REF444918,NAB,Business
02-08-2025 08:03,NAB7BA3410A751B4F829A42,082-900-001,44444444,BIGW NAB,314.65,0,3496.01,DR,REF762306,NAB,Business
02-08-2025 08:24,NAB588E1479132D4123B858,082-900-001,44444444,PAY - SALARY NAB,0,736.98,4232.99,CR,REF939840,NAB,Business
02-08-2025 08:32,NAB8F7431226A1C4BA7B27A,082-900-001,44444444,APPLE NAB,90.64,0,4142.35,DR,REF877156,NAB,Business
02-08-2025 09:06,NABA8CC2631A2A64C4B8309,082-900-001,44444444,TAFE BOOKSHOP NAB,52.23,0,4090.12,DR,REF710319,NAB,Business
02-08-2025 09:09,NAB713E880D210A40E6BB14,082-900-001,44444444,HARVEY NORMAN NAB,274.86,0,3815.26,DR,REF330016,NAB,Business
02-08-2025 09:19,NAB38AE1FFA23614BB08137,082-900-001,44444444,HARVEY NORMAN NAB,406.08,0,3409.18,DR,REF936269,NAB,Business
02-08-2025 09:20,NABFA6DFA1268EA41A4A919,082-900-001,44444444,JB HI-FI NAB,474.59,0,2934.59,DR,REF601382,NAB,Business
02-08-2025 09:36,NABE3F1C38E53B1461980AB,082-900-001,44444444,PAYPAL *NETFLIX NAB,153.82,0,2780.77,DR,REF592706,NAB,Business
02-08-2025 10:08,NAB7D450A5942EA4039B6E0,082-900-001,44444444,7-ELEVEN NAB,618.07,0,2162.7,DR,REF317729,NAB,Business
02-08-2025 10:09,NAB47E519DAEF0046F4B360,082-900-001,44444444,LIQUORLAND NAB,102.66,0,2060.04,DR,REF253494,NAB,Business
02-08-2025 10:36,NAB7EEC03A85F6B441383B3,082-900-001,44444444,PAYPAL *NETFLIX NAB,90.56,0,1969.48,DR,REF475731,NAB,Business
02-08-2025 11:27,NAB0BE638DBDCF64830A523,082-900-001,44444444,BIGW NAB,833.41,0,1136.07,DR,REF683251,NAB,Business
02-08-2025 11:29,NAB3F1B9621BB7E4F27BD7E,082-900-001,44444444,BWS NAB,103.86,0,1032.21,DR,REF558473,NAB,Business
02-08-2025 11:32,NAB87851F90EB6C4AB1835F,082-900-001,44444444,WAGES CREDIT NAB,0,4068.49,5100.7,CR,REF888055,NAB,Business
02-08-2025 11:36,NAB6BE825E982B348479EC7,082-900-001,44444444,MENULOG NAB,877.77,0,4222.93,DR,REF716845,NAB,Business
02-08-2025 12:01,NABE464DD479F65452F9013,082-900-001,44444444,BWS NAB,105.12,0,4117.81,DR,REF577636,NAB,Business
02-08-2025 12:16,NAB5B49F68417014FE8BCB5,082-900-001,44444444,MENULOG NAB,98.6,0,4019.21,DR,REF619410,NAB,Business
02-08-2025 12:29,NAB495851DA3A1C4460B2C1,082-900-001,44444444,TAFE BOOKSHOP NAB,192.61,0,3826.6,DR,REF404880,NAB,Business
02-08-2025 12:45,NABD9D788BF1273422B9D64,082-900-001,44444444,COMPANY PAYROLL NAB,0,789.09,4615.69,CR,REF309743,NAB,Business
02-08-2025 13:05,NAB379FF72719D24C93B371,082-900-001,44444444,BP NAB,525.05,0,4090.64,DR,REF721861,NAB,Business
02-08-2025 13:24,NAB5E6D598C0B0348A5AF36,082-900-001,44444444,RAILWAY STATION NAB,106.82,0,3983.82,DR,REF131868,NAB,Business
02-08-2025 13:43,NAB7D8C61115108479586F4,082-900-001,44444444,BANK FEE NAB,629.68,0,3354.14,DR,REF718259,NAB,Business
02-08-2025 13:55,NABD04449C059D945DFA6DD,082-900-001,44444444,WAGES CREDIT NAB,0,3293.49,6647.63,CR,REF655359,NAB,Business
02-08-2025 14:33,INT87E87345BEF942429100,082-900-001,44444444,TRANSFER TO ANZ 11111111,1462.75,0,5184.88,DR,INT-52083,NAB,Business
02-08-2025 14:47,NABDA70C2808C74486FACEB,082-900-001,44444444,MENULOG NAB,266.27,0,4918.61,DR,REF612003,NAB,Business
02-08-2025 14:52,NAB0775A37C591F4C7692EA,082-900-001,44444444,FLIXBUS NAB,482.8,0,4435.81,DR,REF691364,NAB,Business
02-08-2025 15:03,NAB9B6532DDBB774EE0A064,082-900-001,44444444,STARBUCKS NAB,49.55,0,4386.26,DR,REF931477,NAB,Business
02-08-2025 15:07,NAB9D77C323A9BA4B20B649,082-900-001,44444444,CITYLINK NAB,229.94,0,4156.32,DR,REF767291,NAB,Business
02-08-2025 15:14,NAB31397335B7C4468D9602,082-900-001,44444444,PAY - SALARY NAB,0,155.06,4311.38,CR,REF482647,NAB,Business
02-08-2025 15:25,NAB566A94F689C84F199187,082-900-001,44444444,JB HI-FI NAB,317.22,0,3994.16,DR,REF722398,NAB,Business
02-08-2025 15:30,NAB0ABFDA04B1A842AA8F06,082-900-001,44444444,WOOLWORTHS NAB,59.18,0,3934.98,DR,REF776581,NAB,Business
02-08-2025 15:31,NABE56F8019B5014A6099DD,082-900-001,44444444,COMPANY PAYROLL NAB,0,5551.5,9486.48,CR,REF256486,NAB,Business
02-08-2025 16:16,NAB819DADF3689F44FCA987,082-900-001,44444444,PAYPAL *NETFLIX NAB,307.47,0,9179.01,DR,REF426063,NAB,Business
02-08-2025 16:19,NABC3831E3F713648D1ABA7,082-900-001,44444444,JB HI-FI NAB,889.99,0,8289.02,DR,REF905443,NAB,Business
02-08-2025 16:50,NAB500598ADEE2C44289889,082-900-001,44444444,WAGES CREDIT NAB,0,1937.55,10226.57,CR,REF451847,NAB,Business
02-08-2025 17:26,NABF045DBFC70554618AED4,082-900-001,44444444,LIQUORLAND NAB,326.16,0,9900.41,DR,REF397573,NAB,Business
02-08-2025 18:03,NABEF78C2A18E5E41ABB4CD,082-900-001,44444444,COMPANY PAYROLL NAB,0,5721.67,15622.08,CR,REF315277,NAB,Business
02-08-2025 18:29,NAB5D085DB90CCF4817B5C7,082-900-001,44444444,MENULOG NAB,591.78,0,15030.3,DR,REF685085,NAB,Business
02-08-2025 19:08,NABB36DA1F7549B49C48023,082-900-001,44444444,WOOLWORTHS NAB,310.3,0,14720,DR,REF149883,NAB,Business
02-08-2025 19:14,NABE1BA682018174FC8ADC0,082-900-001,44444444,SPOTIFY NAB,297.43,0,14422.57,DR,REF342068,NAB,Business
02-08-2025 19:20,NABCB51393EE7D94C548B13,082-900-001,44444444,BWS NAB,117.64,0,14304.93,DR,REF248144,NAB,Business
02-08-2025 19:31,INT70F4CFB547A446B98079,082-900-001,44444444,TRANSFER TO CBA 22222222,1772.91,0,12532.02,DR,INT-61712,NAB,Business
02-08-2025 19:45,NABFDDBD456EAE644E49BA7,082-900-001,44444444,ZOOM NAB,61.3,0,12470.72,DR,REF731655,NAB,Business
02-08-2025 19:47,NAB537BE9BEB1BE437BADFA,082-900-001,44444444,COMPANY PAYROLL NAB,0,1081.17,13551.89,CR,REF910002,NAB,Business
02-08-2025 19:50,NAB472DA600A3E642B7A7EB,082-900-001,44444444,PAYMENT GATEWAY NAB,517.03,0,13034.86,DR,REF553267,NAB,Business
02-08-2025 19:52,NAB9D0B9C45E2E14734B9ED,082-900-001,44444444,TAFE BOOKSHOP NAB,18.04,0,13016.82,DR,REF475134,NAB,Business
02-08-2025 19:56,NAB57E7C416804A4AC59E48,082-900-001,44444444,FLIXBUS NAB,387.87,0,12628.95,DR,REF781380,NAB,Business
02-08-2025 20:13,NAB3DBACA1199A54AF882E9,082-900-001,44444444,SALARY PAYMENT NAB,0,4869.46,17498.41,CR,REF549061,NAB,Business
02-08-2025 20:35,NABEE080BB67A884228A683,082-900-001,44444444,UBER EATS NAB,150.66,0,17347.75,DR,REF641501,NAB,Business
02-08-2025 20:39,NAB11882176D098468EB75D,082-900-001,44444444,PAYPAL *NETFLIX NAB,1016.22,0,16331.53,DR,REF575685,NAB,Business
02-08-2025 20:45,NAB698A12409F5F407194AF,082-900-001,44444444,LIQUORLAND NAB,930.78,0,15400.75,DR,REF534172,NAB,Business
02-08-2025 20:58,NAB189BB7E341764354B92B,082-900-001,44444444,PAYPAL *NETFLIX NAB,440.91,0,14959.84,DR,REF319080,NAB,Business
02-08-2025 21:14,NABE666CC6C515447449FA6,082-900-001,44444444,CITYLINK NAB,649.78,0,14310.06,DR,REF489454,NAB,Business
02-08-2025 22:06,NAB9694DF09ED8D49EFBE45,082-900-001,44444444,MENULOG NAB,314.11,0,13995.95,DR,REF899179,NAB,Business
02-08-2025 22:15,NABFFF0EDAD4429455D94E4,082-900-001,44444444,PAYROLL CREDIT NAB,0,6973.59,20969.54,CR,REF610107,NAB,Business
02-08-2025 22:24,NABDB99CCF3C21242EF9A57,082-900-001,44444444,BIGW NAB,79.97,0,20889.57,DR,REF855843,NAB,Business
02-08-2025 22:29,NAB9C7D9ACAE5984F899F00,082-900-001,44444444,BIGW NAB,380.63,0,20508.94,DR,REF430397,NAB,Business
02-08-2025 22:49,NABFE74CD1FF61D41D58ACF,082-900-001,44444444,JB HI-FI NAB,405.26,0,20103.68,DR,REF673717,NAB,Business
02-08-2025 22:58,NABCCB50E505E6D4D6D8665,082-900-001,44444444,AMAZON AU NAB,656.21,0,19447.47,DR,REF895526,NAB,Business
02-08-2025 23:26,NAB08BD7E284FAC483C8F63,082-900-001,44444444,DOMINO'S PIZZA NAB,177.09,0,19270.38,DR,REF111302,NAB,Business
02-08-2025 23:54,INTA3BB57E6B031436DBBEF,082-900-001,44444444,TRANSFER TO CBA 33333333,351.6,0,18918.78,DR,INT-28874,NAB,Business
02-08-2025 23:58,NAB82531D16D4C54A4A95C9,082-900-001,44444444,ALDI NAB,188.8,0,18729.98,DR,REF831213,NAB,Business
03-08-2025 00:21,NAB7A24C558AF3C427DB429,082-900-001,44444444,APPLE NAB,187.83,0,18542.15,DR,REF877382,NAB,Business
03-08-2025 00:42,NAB09BBEAF839734284916A,082-900-001,44444444,PAYPAL *NETFLIX NAB,343.86,0,18198.29,DR,REF468255,NAB,Business
03-08-2025 01:27,NABD2C0553DAA344231B42B,082-900-001,44444444,UBER EATS NAB,296.22,0,17902.07,DR,REF618868,NAB,Business
03-08-2025 01:43,NAB956CE36A62894CD680EB,082-900-001,44444444,PAYMENT GATEWAY NAB,678.47,0,17223.6,DR,REF751679,NAB,Business
03-08-2025 01:50,NAB76394F3F598740309196,082-900-001,44444444,CITYLINK NAB,124.18,0,17099.42,DR,REF836312,NAB,Business
03-08-2025 02:59,NAB07101B54B4A7487585EF,082-900-001,44444444,RAILWAY STATION NAB,1002.82,0,16096.6,DR,REF744027,NAB,Business
03-08-2025 03:12,NAB27CCBE2C694049B48529,082-900-001,44444444,PAYPAL *NETFLIX NAB,343.16,0,15753.44,DR,REF237099,NAB,Business
03-08-2025 03:16,NAB4099A01EA5F54A65948C,082-900-001,44444444,LIQUORLAND NAB,58.23,0,15695.21,DR,REF847548,NAB,Business
03-08-2025 03:27,NABA86BAF8890194F1D87F0,082-900-001,44444444,MENULOG NAB,183.87,0,15511.34,DR,REF755578,NAB,Business
03-08-2025 03:43,NAB77BEFC55EF1C40D59B3E,082-900-001,44444444,DOMINO'S PIZZA NAB,109.95,0,15401.39,DR,REF898431,NAB,Business
03-08-2025 03:47,NAB8D420EEDA57545A8B50D,082-900-001,44444444,JB HI-FI NAB,739.12,0,14662.27,DR,REF466953,NAB,Business
03-08-2025 05:06,NABF176640729CD4F10877C,082-900-001,44444444,APPLE NAB,166.87,0,14495.4,DR,REF842341,NAB,Business
03-08-2025 05:09,NAB226F8A90121F4468A4E4,082-900-001,44444444,LIQUORLAND NAB,88.86,0,14406.54,DR,REF859652,NAB,Business
03-08-2025 05:13,NAB51D016F9887B46B28066,082-900-001,44444444,TAFE BOOKSHOP NAB,123.41,0,14283.13,DR,REF304863,NAB,Business
03-08-2025 05:14,NABA34A5FC497894D23AAFA,082-900-001,44444444,SPOTIFY NAB,113.34,0,14169.79,DR,REF334616,NAB,Business
03-08-2025 05:23,NAB549F646EB1424918837F,082-900-001,44444444,AMAZON AU NAB,160.64,0,14009.15,DR,REF908417,NAB,Business
03-08-2025 05:32,NAB0AAEA7D31AAA49AEBA8C,082-900-001,44444444,SPOTIFY NAB,405.7,0,13603.45,DR,REF471866,NAB,Business
03-08-2025 05:43,NABE9C3CDCD42864F7B853C,082-900-001,44444444,COLES NAB,80.6,0,13522.85,DR,REF251013,NAB,Business
03-08-2025 06:03,NAB073550F07F6E4457AAF5,082-900-001,44444444,BANK FEE NAB,336.27,0,13186.58,DR,REF833869,NAB,Business
03-08-2025 06:33,NAB6AAA9D9EB15B4EE7AC5C,082-900-001,44444444,SHELL NAB,202.82,0,12983.76,DR,REF650665,NAB,Business
03-08-2025 06:46,NAB674E110BFB124248A465,082-900-001,44444444,TAFE BOOKSHOP NAB,45.02,0,12938.74,DR,REF992723,NAB,Business
03-08-2025 06:46,NABD73D3C4560D64468B96B,082-900-001,44444444,PAYROLL CREDIT NAB,0,6910.37,19849.11,CR,REF298734,NAB,Business
03-08-2025 06:54,NABC838BF02A2134CBCA3B5,082-900-001,44444444,LIQUORLAND NAB,374.44,0,19474.67,DR,REF490029,NAB,Business
03-08-2025 06:55,NABCAAFD6836EE943039B6B,082-900-001,44444444,PAYROLL CREDIT NAB,0,2894.27,22368.94,CR,REF206805,NAB,Business
03-08-2025 06:58,NAB6C7662EFF1D345C2B521,082-900-001,44444444,SALARY PAYMENT NAB,0,608.07,22977.01,CR,REF838288,NAB,Business
03-08-2025 07:06,NAB072CD15BFF3B477CA5B4,082-900-001,44444444,DOMINO'S PIZZA NAB,98.95,0,22878.06,DR,REF461739,NAB,Business
03-08-2025 07:28,NAB6A23CC21F05F4BD49EC0,082-900-001,44444444,COLES NAB,329.49,0,22548.57,DR,REF794619,NAB,Business
03-08-2025 08:14,NAB616FC3C8CE634078B730,082-900-001,44444444,TAFE BOOKSHOP NAB,284.98,0,22263.59,DR,REF799526,NAB,Business
03-08-2025 08:27,NAB9F8C4A2BD7A64C798878,082-900-001,44444444,WOOLWORTHS NAB,132.7,0,22130.89,DR,REF964360,NAB,Business
03-08-2025 09:25,NAB593F26ADA2414CCEA3A5,082-900-001,44444444,MCDONALDS NAB,201.37,0,21929.52,DR,REF852995,NAB,Business
03-08-2025 10:38,NAB4E8BD43BE49C412BABDF,082-900-001,44444444,PAYMENT GATEWAY NAB,444.64,0,21484.88,DR,REF747039,NAB,Business
03-08-2025 10:38,NABAF7D151EB9194C2C9FD9,082-900-001,44444444,WOOLWORTHS NAB,51.12,0,21433.76,DR,REF911437,NAB,Business
03-08-2025 10:43,NABF7953F06BFC3423B958B,082-900-001,44444444,WOOLWORTHS NAB,765.32,0,20668.44,DR,REF991769,NAB,Business
03-08-2025 10:54,NAB9EED97062BAE40109871,082-900-001,44444444,7-ELEVEN NAB,93.66,0,20574.78,DR,REF776952,NAB,Business
03-08-2025 11:21,NAB8B824D1B950A4602A008,082-900-001,44444444,PAYPAL *NETFLIX NAB,321.42,0,20253.36,DR,REF969684,NAB,Business
03-08-2025 11:31,NABEB84A0589DD741E59134,082-900-001,44444444,WAGES CREDIT NAB,0,1179.72,21433.08,CR,REF780150,NAB,Business
